timestamp,month,day,hour,weekday,is_weekend,ev_energy_kwh,ev_power_kw,observation_count,source_year_count,exact_month_day_hour_available,construction_source,three_sigma_flag,source_dataset,source_site,source_observation_period,profile_type,representative_calendar_year,is_measured_2022_data,profile_method
2021-08-09 10:00:00,8,9,10,Monday,0,32.814450883495134,32.814450883495134,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 11:00:00,8,9,11,Monday,0,28.266694877915985,28.266694877915985,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 12:00:00,8,9,12,Monday,0,24.880932725157752,24.880932725157752,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 13:00:00,8,9,13,Monday,0,24.221159514764622,24.221159514764622,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 14:00:00,8,9,14,Monday,0,20.41772686008728,20.41772686008728,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 15:00:00,8,9,15,Monday,0,17.651946495203163,17.651946495203163,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 16:00:00,8,9,16,Monday,0,13.991090330484406,13.991090330484406,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 17:00:00,8,9,17,Monday,0,13.622955618571998,13.622955618571998,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 18:00:00,8,9,18,Monday,0,16.416772019536964,16.416772019536964,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 19:00:00,8,9,19,Monday,0,13.849984405693364,13.849984405693364,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 20:00:00,8,9,20,Monday,0,18.807106257153226,18.807106257153226,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 21:00:00,8,9,21,Monday,0,15.157254636768313,15.157254636768313,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 22:00:00,8,9,22,Monday,0,13.106928385538202,13.106928385538202,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-09 23:00:00,8,9,23,Monday,0,7.83843290216785,7.83843290216785,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 00:00:00,8,10,0,Tuesday,0,2.8733573622434547,2.8733573622434547,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 01:00:00,8,10,1,Tuesday,0,2.846594060868801,2.846594060868801,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 02:00:00,8,10,2,Tuesday,0,2.5506551098272396,2.5506551098272396,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 03:00:00,8,10,3,Tuesday,0,0.8334079908956725,0.8334079908956725,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 04:00:00,8,10,4,Tuesday,0,1.1760353383178777,1.1760353383178777,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 05:00:00,8,10,5,Tuesday,0,0.8100236198381214,0.8100236198381214,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 06:00:00,8,10,6,Tuesday,0,6.0524715275177385,6.0524715275177385,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 07:00:00,8,10,7,Tuesday,0,9.273170168495943,9.273170168495943,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 08:00:00,8,10,8,Tuesday,0,12.96060885073002,12.96060885073002,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 09:00:00,8,10,9,Tuesday,0,22.14493746924984,22.14493746924984,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 10:00:00,8,10,10,Tuesday,0,28.67944132852054,28.67944132852054,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 11:00:00,8,10,11,Tuesday,0,29.951112039676776,29.951112039676776,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 12:00:00,8,10,12,Tuesday,0,26.818499809007477,26.818499809007477,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 13:00:00,8,10,13,Tuesday,0,22.44933435856765,22.44933435856765,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 14:00:00,8,10,14,Tuesday,0,20.83444591450812,20.83444591450812,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 15:00:00,8,10,15,Tuesday,0,17.61661784417947,17.61661784417947,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 16:00:00,8,10,16,Tuesday,0,16.68077343675543,16.68077343675543,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 17:00:00,8,10,17,Tuesday,0,14.262016495427247,14.262016495427247,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 18:00:00,8,10,18,Tuesday,0,10.318197420269405,10.318197420269405,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 19:00:00,8,10,19,Tuesday,0,8.401260775074698,8.401260775074698,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 20:00:00,8,10,20,Tuesday,0,11.279759492310612,11.279759492310612,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 21:00:00,8,10,21,Tuesday,0,10.063086606395883,10.063086606395883,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 22:00:00,8,10,22,Tuesday,0,12.496036573169244,12.496036573169244,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-10 23:00:00,8,10,23,Tuesday,0,8.386391239742235,8.386391239742235,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 00:00:00,8,11,0,Wednesday,0,3.0917746181220083,3.0917746181220083,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 01:00:00,8,11,1,Wednesday,0,1.3209334108030266,1.3209334108030266,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 02:00:00,8,11,2,Wednesday,0,0.38852298663188783,0.38852298663188783,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 03:00:00,8,11,3,Wednesday,0,0.38852298663188783,0.38852298663188783,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 04:00:00,8,11,4,Wednesday,0,0.38852298663188783,0.38852298663188783,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 05:00:00,8,11,5,Wednesday,0,0.38852298663188783,0.38852298663188783,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 06:00:00,8,11,6,Wednesday,0,1.9226540309442421,1.9226540309442421,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 07:00:00,8,11,7,Wednesday,0,3.681621268970424,3.681621268970424,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 08:00:00,8,11,8,Wednesday,0,3.588533729354525,3.588533729354525,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 09:00:00,8,11,9,Wednesday,0,5.590502622124448,5.590502622124448,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 10:00:00,8,11,10,Wednesday,0,7.020347597534168,7.020347597534168,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 11:00:00,8,11,11,Wednesday,0,8.432388791531613,8.432388791531613,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 12:00:00,8,11,12,Wednesday,0,9.3429102263086,9.3429102263086,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 13:00:00,8,11,13,Wednesday,0,9.12827810830308,9.12827810830308,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 14:00:00,8,11,14,Wednesday,0,11.826519734663464,11.826519734663464,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 15:00:00,8,11,15,Wednesday,0,17.03705906146135,17.03705906146135,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 16:00:00,8,11,16,Wednesday,0,14.901181974102267,14.901181974102267,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 17:00:00,8,11,17,Wednesday,0,13.149421101986107,13.149421101986107,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 18:00:00,8,11,18,Wednesday,0,6.027261223949817,6.027261223949817,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 19:00:00,8,11,19,Wednesday,0,7.526290731702239,7.526290731702239,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 20:00:00,8,11,20,Wednesday,0,7.504690423998156,7.504690423998156,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 21:00:00,8,11,21,Wednesday,0,5.929324741010835,5.929324741010835,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 22:00:00,8,11,22,Wednesday,0,2.7469353595345147,2.7469353595345147,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-11 23:00:00,8,11,23,Wednesday,0,0.8384011340712809,0.8384011340712809,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 00:00:00,8,12,0,Thursday,0,0.6638545556885399,0.6638545556885399,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 01:00:00,8,12,1,Thursday,0,0.6638545556885399,0.6638545556885399,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 02:00:00,8,12,2,Thursday,0,0.6638545556885399,0.6638545556885399,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 03:00:00,8,12,3,Thursday,0,1.423850095385239,1.423850095385239,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 04:00:00,8,12,4,Thursday,0,1.7284397474815816,1.7284397474815816,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 05:00:00,8,12,5,Thursday,0,0.8282738241987984,0.8282738241987984,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 06:00:00,8,12,6,Thursday,0,1.4616602358081214,1.4616602358081214,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 07:00:00,8,12,7,Thursday,0,0.8123822089022917,0.8123822089022917,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 08:00:00,8,12,8,Thursday,0,5.290668808691127,5.290668808691127,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 09:00:00,8,12,9,Thursday,0,20.770055045678998,20.770055045678998,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 10:00:00,8,12,10,Thursday,0,26.43864546336539,26.43864546336539,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 11:00:00,8,12,11,Thursday,0,24.8095181290075,24.8095181290075,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 12:00:00,8,12,12,Thursday,0,20.315989180778363,20.315989180778363,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 13:00:00,8,12,13,Thursday,0,16.51138639635615,16.51138639635615,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 14:00:00,8,12,14,Thursday,0,16.42684978253686,16.42684978253686,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 15:00:00,8,12,15,Thursday,0,13.393143153431781,13.393143153431781,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 16:00:00,8,12,16,Thursday,0,15.944082260944825,15.944082260944825,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 17:00:00,8,12,17,Thursday,0,10.55439480734298,10.55439480734298,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 18:00:00,8,12,18,Thursday,0,11.49228178919598,11.49228178919598,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 19:00:00,8,12,19,Thursday,0,11.360791049119166,11.360791049119166,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 20:00:00,8,12,20,Thursday,0,11.413807059959614,11.413807059959614,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 21:00:00,8,12,21,Thursday,0,11.237718977315636,11.237718977315636,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 22:00:00,8,12,22,Thursday,0,8.731779577433601,8.731779577433601,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-12 23:00:00,8,12,23,Thursday,0,4.388857056980295,4.388857056980295,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 00:00:00,8,13,0,Friday,0,3.0296213231621345,3.0296213231621345,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 01:00:00,8,13,1,Friday,0,2.8941786089567327,2.8941786089567327,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 02:00:00,8,13,2,Friday,0,2.5595861207634525,2.5595861207634525,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 03:00:00,8,13,3,Friday,0,1.6139842684973893,1.6139842684973893,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 04:00:00,8,13,4,Friday,0,0.8086839560063321,0.8086839560063321,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 05:00:00,8,13,5,Friday,0,1.599176259048412,1.599176259048412,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 06:00:00,8,13,6,Friday,0,2.631807922712577,2.631807922712577,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 07:00:00,8,13,7,Friday,0,7.722249906789817,7.722249906789817,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 08:00:00,8,13,8,Friday,0,20.68854568556453,20.68854568556453,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 09:00:00,8,13,9,Friday,0,37.354505549378025,37.354505549378025,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 10:00:00,8,13,10,Friday,0,61.555057579511676,61.555057579511676,3,3,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 11:00:00,8,13,11,Friday,0,48.49716360959744,48.49716360959744,3,3,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 12:00:00,8,13,12,Friday,0,19.31786672800038,19.31786672800038,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 13:00:00,8,13,13,Friday,0,21.650672504682692,21.650672504682692,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 14:00:00,8,13,14,Friday,0,18.311599078447667,18.311599078447667,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 15:00:00,8,13,15,Friday,0,17.120792426446997,17.120792426446997,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 16:00:00,8,13,16,Friday,0,11.92558664219962,11.92558664219962,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 17:00:00,8,13,17,Friday,0,11.208395910469525,11.208395910469525,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 18:00:00,8,13,18,Friday,0,11.99587959875459,11.99587959875459,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-08-13 19:00:00,8,13,19,Friday,0,18.883999390627103,18.883999390627103,3,3,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
