source_dataset,source_market,source_location,source_pnode_id,source_period,source_file,source_price_unit_original,processed_price_unit,timestamp_utc,timestamp_ept,year,month,day,hour_utc,weekday_utc,pnode_id,pnode_name,type,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da_usd_per_kwh,total_lmp_da_usd_per_kwh,congestion_price_da_usd_per_kwh,marginal_loss_price_da_usd_per_kwh,row_is_current_bool,version_nbr,is_negative_lmp,missing_lmp,valid_hourly_record
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 18:00:00+00:00,2019-11-24 13:00:00,2019,11,24,18,Sunday,1,PJM-RTO,ZONE,20.37,20.589711,0.042462,0.177249,0.020370000000000003,0.020589711,4.2462e-05,0.00017724899999999998,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 19:00:00+00:00,2019-11-24 14:00:00,2019,11,24,19,Sunday,1,PJM-RTO,ZONE,19.46,19.669377,0.032627,0.17675,0.01946,0.019669377000000002,3.2627000000000005e-05,0.00017675,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 20:00:00+00:00,2019-11-24 15:00:00,2019,11,24,20,Sunday,1,PJM-RTO,ZONE,19.68,19.846996,0.001674,0.165322,0.01968,0.019846996000000002,1.674e-06,0.000165322,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 21:00:00+00:00,2019-11-24 16:00:00,2019,11,24,21,Sunday,1,PJM-RTO,ZONE,22.19,22.515023,0.073301,0.251722,0.02219,0.022515023,7.330100000000001e-05,0.000251722,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 22:00:00+00:00,2019-11-24 17:00:00,2019,11,24,22,Sunday,1,PJM-RTO,ZONE,27.48,28.263626,0.484919,0.298707,0.02748,0.028263626,0.000484919,0.000298707,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-24 23:00:00+00:00,2019-11-24 18:00:00,2019,11,24,23,Sunday,1,PJM-RTO,ZONE,25.2,25.991501,0.557129,0.234372,0.0252,0.025991501,0.000557129,0.000234372,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 00:00:00+00:00,2019-11-24 19:00:00,2019,11,25,0,Monday,1,PJM-RTO,ZONE,25.33,26.046785,0.470068,0.246716,0.02533,0.026046785,0.00047006799999999997,0.000246716,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 01:00:00+00:00,2019-11-24 20:00:00,2019,11,25,1,Monday,1,PJM-RTO,ZONE,24.62,25.299597,0.40155,0.278047,0.02462,0.025299597,0.00040155000000000003,0.00027804699999999996,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 02:00:00+00:00,2019-11-24 21:00:00,2019,11,25,2,Monday,1,PJM-RTO,ZONE,22.27,22.712924,0.1759,0.267024,0.022269999999999998,0.022712924000000002,0.0001759,0.000267024,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 03:00:00+00:00,2019-11-24 22:00:00,2019,11,25,3,Monday,1,PJM-RTO,ZONE,21.7,22.145048,0.183682,0.261366,0.0217,0.022145048,0.000183682,0.00026136599999999996,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 04:00:00+00:00,2019-11-24 23:00:00,2019,11,25,4,Monday,1,PJM-RTO,ZONE,19.99,20.21989,-0.015182,0.245072,0.019989999999999997,0.02021989,-1.5182e-05,0.000245072,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 05:00:00+00:00,2019-11-25 00:00:00,2019,11,25,5,Monday,1,PJM-RTO,ZONE,18.49,18.850696,0.259517,0.101179,0.01849,0.018850696,0.000259517,0.000101179,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 06:00:00+00:00,2019-11-25 01:00:00,2019,11,25,6,Monday,1,PJM-RTO,ZONE,18.37,18.747163,0.300025,0.077139,0.01837,0.018747163,0.000300025,7.7139e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 07:00:00+00:00,2019-11-25 02:00:00,2019,11,25,7,Monday,1,PJM-RTO,ZONE,18.19,18.56561,0.305532,0.070077,0.01819,0.01856561,0.000305532,7.0077e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 08:00:00+00:00,2019-11-25 03:00:00,2019,11,25,8,Monday,1,PJM-RTO,ZONE,18.21,18.598927,0.321009,0.067918,0.01821,0.018598927,0.000321009,6.791800000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 09:00:00+00:00,2019-11-25 04:00:00,2019,11,25,9,Monday,1,PJM-RTO,ZONE,20.02,20.53826,0.455542,0.062719,0.02002,0.020538260000000003,0.000455542,6.2719e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 10:00:00+00:00,2019-11-25 05:00:00,2019,11,25,10,Monday,1,PJM-RTO,ZONE,23.07,24.046668,0.896702,0.079966,0.02307,0.024046668,0.000896702,7.9966e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 11:00:00+00:00,2019-11-25 06:00:00,2019,11,25,11,Monday,1,PJM-RTO,ZONE,33.61,36.667604,2.973519,0.084084,0.03361,0.036667604,0.002973519,8.4084e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 12:00:00+00:00,2019-11-25 07:00:00,2019,11,25,12,Monday,1,PJM-RTO,ZONE,35.49,38.852808,3.224257,0.138551,0.03549,0.038852808,0.0032242570000000003,0.000138551,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 13:00:00+00:00,2019-11-25 08:00:00,2019,11,25,13,Monday,1,PJM-RTO,ZONE,27.26,28.787666,1.403088,0.124578,0.027260000000000003,0.028787666,0.0014030879999999998,0.000124578,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 14:00:00+00:00,2019-11-25 09:00:00,2019,11,25,14,Monday,1,PJM-RTO,ZONE,25.66,26.764263,0.982465,0.121798,0.02566,0.026764263,0.000982465,0.000121798,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 15:00:00+00:00,2019-11-25 10:00:00,2019,11,25,15,Monday,1,PJM-RTO,ZONE,24.67,25.557194,0.764588,0.122606,0.02467,0.025557194,0.0007645880000000001,0.000122606,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 16:00:00+00:00,2019-11-25 11:00:00,2019,11,25,16,Monday,1,PJM-RTO,ZONE,23.41,24.085738,0.583163,0.092575,0.02341,0.024085738,0.000583163,9.2575e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 17:00:00+00:00,2019-11-25 12:00:00,2019,11,25,17,Monday,1,PJM-RTO,ZONE,22.82,23.479994,0.567112,0.092883,0.02282,0.023479994,0.0005671119999999999,9.2883e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 18:00:00+00:00,2019-11-25 13:00:00,2019,11,25,18,Monday,1,PJM-RTO,ZONE,22.58,23.207186,0.533931,0.093254,0.02258,0.023207186,0.0005339310000000001,9.3254e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 19:00:00+00:00,2019-11-25 14:00:00,2019,11,25,19,Monday,1,PJM-RTO,ZONE,22.34,22.992573,0.567614,0.08496,0.02234,0.022992573,0.0005676139999999999,8.496e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 20:00:00+00:00,2019-11-25 15:00:00,2019,11,25,20,Monday,1,PJM-RTO,ZONE,22.31,22.875089,0.464784,0.100305,0.02231,0.022875088999999998,0.000464784,0.00010030500000000001,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 21:00:00+00:00,2019-11-25 16:00:00,2019,11,25,21,Monday,1,PJM-RTO,ZONE,23.62,24.193967,0.410673,0.163294,0.023620000000000002,0.024193967,0.000410673,0.000163294,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 22:00:00+00:00,2019-11-25 17:00:00,2019,11,25,22,Monday,1,PJM-RTO,ZONE,29.19,30.446753,0.996262,0.26049,0.02919,0.030446753,0.000996262,0.00026049,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-25 23:00:00+00:00,2019-11-25 18:00:00,2019,11,25,23,Monday,1,PJM-RTO,ZONE,27.59,29.1243,1.320904,0.213396,0.02759,0.029124300000000002,0.0013209040000000001,0.000213396,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 00:00:00+00:00,2019-11-25 19:00:00,2019,11,26,0,Tuesday,1,PJM-RTO,ZONE,26.57,27.991663,1.228285,0.193378,0.02657,0.027991663,0.001228285,0.000193378,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 01:00:00+00:00,2019-11-25 20:00:00,2019,11,26,1,Tuesday,1,PJM-RTO,ZONE,24.52,25.235612,0.533071,0.182541,0.02452,0.025235612,0.000533071,0.000182541,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 02:00:00+00:00,2019-11-25 21:00:00,2019,11,26,2,Tuesday,1,PJM-RTO,ZONE,23.05,23.370685,0.158339,0.162345,0.02305,0.023370685000000002,0.00015833900000000002,0.000162345,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 03:00:00+00:00,2019-11-25 22:00:00,2019,11,26,3,Tuesday,1,PJM-RTO,ZONE,22.42,22.659453,0.082204,0.157249,0.022420000000000002,0.022659453,8.2204e-05,0.000157249,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 04:00:00+00:00,2019-11-25 23:00:00,2019,11,26,4,Tuesday,1,PJM-RTO,ZONE,20.83,21.062816,0.084042,0.148774,0.020829999999999998,0.021062816,8.4042e-05,0.00014877399999999998,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 05:00:00+00:00,2019-11-26 00:00:00,2019,11,26,5,Tuesday,1,PJM-RTO,ZONE,19.66,19.816583,0.055138,0.101445,0.01966,0.019816583000000002,5.5138e-05,0.00010144499999999999,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 06:00:00+00:00,2019-11-26 01:00:00,2019,11,26,6,Tuesday,1,PJM-RTO,ZONE,19.64,19.857557,0.104523,0.113034,0.01964,0.019857557,0.000104523,0.000113034,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 07:00:00+00:00,2019-11-26 02:00:00,2019,11,26,7,Tuesday,1,PJM-RTO,ZONE,19.59,19.846269,0.146379,0.10989,0.01959,0.019846269,0.000146379,0.00010989,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 08:00:00+00:00,2019-11-26 03:00:00,2019,11,26,8,Tuesday,1,PJM-RTO,ZONE,19.67,19.963747,0.179695,0.114052,0.01967,0.019963747,0.000179695,0.000114052,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 09:00:00+00:00,2019-11-26 04:00:00,2019,11,26,9,Tuesday,1,PJM-RTO,ZONE,21.13,21.395768,0.157845,0.107923,0.02113,0.021395768,0.00015784500000000002,0.000107923,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 10:00:00+00:00,2019-11-26 05:00:00,2019,11,26,10,Tuesday,1,PJM-RTO,ZONE,23.28,23.873339,0.449331,0.144008,0.023280000000000002,0.023873339,0.00044933099999999997,0.000144008,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 11:00:00+00:00,2019-11-26 06:00:00,2019,11,26,11,Tuesday,1,PJM-RTO,ZONE,33.24,35.270195,1.786334,0.243861,0.03324,0.035270195000000004,0.001786334,0.000243861,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 12:00:00+00:00,2019-11-26 07:00:00,2019,11,26,12,Tuesday,1,PJM-RTO,ZONE,34.68,37.345979,2.369507,0.296472,0.03468,0.037345979,0.002369507,0.000296472,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 13:00:00+00:00,2019-11-26 08:00:00,2019,11,26,13,Tuesday,1,PJM-RTO,ZONE,28.26,28.972023,0.566721,0.145301,0.02826,0.028972023,0.0005667210000000001,0.00014530100000000002,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 14:00:00+00:00,2019-11-26 09:00:00,2019,11,26,14,Tuesday,1,PJM-RTO,ZONE,26.49,27.272852,0.666103,0.116749,0.02649,0.027272852,0.000666103,0.000116749,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 15:00:00+00:00,2019-11-26 10:00:00,2019,11,26,15,Tuesday,1,PJM-RTO,ZONE,24.35,25.051918,0.616366,0.085552,0.02435,0.025051918,0.0006163659999999999,8.5552e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 16:00:00+00:00,2019-11-26 11:00:00,2019,11,26,16,Tuesday,1,PJM-RTO,ZONE,23.33,23.908934,0.511697,0.067237,0.023329999999999997,0.023908934,0.000511697,6.723700000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 17:00:00+00:00,2019-11-26 12:00:00,2019,11,26,17,Tuesday,1,PJM-RTO,ZONE,22.58,23.111615,0.469899,0.061716,0.02258,0.023111615000000002,0.000469899,6.1716e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 18:00:00+00:00,2019-11-26 13:00:00,2019,11,26,18,Tuesday,1,PJM-RTO,ZONE,22.15,22.619248,0.41388,0.055368,0.02215,0.022619247999999998,0.00041388000000000004,5.5368e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 19:00:00+00:00,2019-11-26 14:00:00,2019,11,26,19,Tuesday,1,PJM-RTO,ZONE,21.85,22.23017,0.300327,0.079843,0.02185,0.02223017,0.000300327,7.9843e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 20:00:00+00:00,2019-11-26 15:00:00,2019,11,26,20,Tuesday,1,PJM-RTO,ZONE,21.72,22.00176,0.217607,0.064154,0.02172,0.022001760000000002,0.000217607,6.4154e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 21:00:00+00:00,2019-11-26 16:00:00,2019,11,26,21,Tuesday,1,PJM-RTO,ZONE,22.14,22.618785,0.386417,0.092367,0.02214,0.022618785,0.000386417,9.2367e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 22:00:00+00:00,2019-11-26 17:00:00,2019,11,26,22,Tuesday,1,PJM-RTO,ZONE,26.84,27.766731,0.807408,0.119323,0.02684,0.027766731,0.000807408,0.000119323,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-26 23:00:00+00:00,2019-11-26 18:00:00,2019,11,26,23,Tuesday,1,PJM-RTO,ZONE,24.91,26.07748,1.082865,0.084615,0.02491,0.02607748,0.001082865,8.4615e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 00:00:00+00:00,2019-11-26 19:00:00,2019,11,27,0,Wednesday,1,PJM-RTO,ZONE,23.62,24.514488,0.827525,0.066964,0.023620000000000002,0.024514488,0.000827525,6.696399999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 01:00:00+00:00,2019-11-26 20:00:00,2019,11,27,1,Wednesday,1,PJM-RTO,ZONE,22.83,23.084073,0.157286,0.096787,0.02283,0.023084073,0.000157286,9.6787e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 02:00:00+00:00,2019-11-26 21:00:00,2019,11,27,2,Wednesday,1,PJM-RTO,ZONE,21.22,21.502317,0.182053,0.100264,0.02122,0.021502317,0.000182053,0.000100264,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 03:00:00+00:00,2019-11-26 22:00:00,2019,11,27,3,Wednesday,1,PJM-RTO,ZONE,19.18,19.466785,0.178672,0.108113,0.01918,0.019466785,0.000178672,0.000108113,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 04:00:00+00:00,2019-11-26 23:00:00,2019,11,27,4,Wednesday,1,PJM-RTO,ZONE,18.09,18.189065,0.034345,0.06472,0.01809,0.018189065,3.4345e-05,6.472e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 05:00:00+00:00,2019-11-27 00:00:00,2019,11,27,5,Wednesday,1,PJM-RTO,ZONE,15.99,16.020623,-0.021005,0.051628,0.01599,0.016020623,-2.1005e-05,5.1628e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 06:00:00+00:00,2019-11-27 01:00:00,2019,11,27,6,Wednesday,1,PJM-RTO,ZONE,14.98,14.967591,-0.051055,0.038646,0.01498,0.014967591,-5.1055000000000005e-05,3.8646e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 07:00:00+00:00,2019-11-27 02:00:00,2019,11,27,7,Wednesday,1,PJM-RTO,ZONE,14.84,14.888526,0.005287,0.043239,0.014839999999999999,0.014888526000000001,5.287e-06,4.3239e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 08:00:00+00:00,2019-11-27 03:00:00,2019,11,27,8,Wednesday,1,PJM-RTO,ZONE,14.93,14.902736,-0.069317,0.042053,0.01493,0.014902736000000001,-6.9317e-05,4.2053e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 09:00:00+00:00,2019-11-27 04:00:00,2019,11,27,9,Wednesday,1,PJM-RTO,ZONE,16.32,16.487794,0.10895,0.058844,0.01632,0.016487794,0.00010895,5.8844e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 10:00:00+00:00,2019-11-27 05:00:00,2019,11,27,10,Wednesday,1,PJM-RTO,ZONE,16.92,17.344074,0.362708,0.061366,0.01692,0.017344073999999998,0.000362708,6.1366e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 11:00:00+00:00,2019-11-27 06:00:00,2019,11,27,11,Wednesday,1,PJM-RTO,ZONE,21.41,22.239303,0.756989,0.072314,0.02141,0.022239303,0.000756989,7.2314e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 12:00:00+00:00,2019-11-27 07:00:00,2019,11,27,12,Wednesday,1,PJM-RTO,ZONE,22.28,23.338355,0.967144,0.091211,0.02228,0.023338355,0.000967144,9.1211e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 13:00:00+00:00,2019-11-27 08:00:00,2019,11,27,13,Wednesday,1,PJM-RTO,ZONE,22.51,23.59441,1.008628,0.075781,0.022510000000000002,0.02359441,0.0010086280000000001,7.5781e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 14:00:00+00:00,2019-11-27 09:00:00,2019,11,27,14,Wednesday,1,PJM-RTO,ZONE,22.59,23.198606,0.526627,0.08198,0.02259,0.023198606,0.000526627,8.198e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 15:00:00+00:00,2019-11-27 10:00:00,2019,11,27,15,Wednesday,1,PJM-RTO,ZONE,22.36,22.736684,0.304355,0.072329,0.022359999999999998,0.022736684,0.00030435499999999997,7.2329e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 16:00:00+00:00,2019-11-27 11:00:00,2019,11,27,16,Wednesday,1,PJM-RTO,ZONE,21.94,22.266617,0.272917,0.053699,0.02194,0.022266617,0.000272917,5.3698999999999995e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 17:00:00+00:00,2019-11-27 12:00:00,2019,11,27,17,Wednesday,1,PJM-RTO,ZONE,21.14,21.584142,0.387928,0.056214,0.02114,0.021584142,0.000387928,5.6214e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 18:00:00+00:00,2019-11-27 13:00:00,2019,11,27,18,Wednesday,1,PJM-RTO,ZONE,20.87,21.394435,0.462034,0.062401,0.02087,0.021394435,0.000462034,6.2401e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 19:00:00+00:00,2019-11-27 14:00:00,2019,11,27,19,Wednesday,1,PJM-RTO,ZONE,20.96,21.35871,0.32019,0.07852,0.02096,0.02135871,0.00032019,7.852e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 20:00:00+00:00,2019-11-27 15:00:00,2019,11,27,20,Wednesday,1,PJM-RTO,ZONE,20.98,21.348874,0.295847,0.073027,0.020980000000000002,0.021348873999999997,0.000295847,7.302699999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-11-27 21:00:00+00:00,2019-11-27 16:00:00,2019,11,27,21,Wednesday,1,PJM-RTO,ZONE,22.04,21.96516,-0.149036,0.074195,0.02204,0.02196516,-0.00014903600000000001,7.4195e-05,True,1,0,0,1
